Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,373.087,396.784,23.697,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,374.042,390.932,16.890,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,398.974,420.363,21.389,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,411.569,419.803,8.234,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,491.120,507.377,16.257,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,513.268,557.710,44.442,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,529.029,621.420,92.391,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,583.307,593.339,10.032,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,612.300,622.151,9.851,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,668.426,680.660,12.234,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,670.357,682.534,12.177,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,688.097,750.160,62.063,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,719.422,906.460,187.038,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,767.489,826.951,59.462,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,854.568,875.207,20.639,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,884.134,909.462,25.328,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,923.735,947.457,23.722,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,925.428,949.024,23.596,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,965.979,975.172,9.193,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,967.323,999.996,32.673,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1016.390,1061.398,45.008,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1055.876,1128.678,72.802,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1103.163,1139.988,36.825,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1139.411,1147.601,8.190,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1148.050,1168.157,20.107,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1166.083,1229.216,63.133,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1212.592,1261.750,49.158,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1270.002,1333.715,63.713,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1271.750,1314.092,42.342,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1334.205,1350.199,15.994,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1361.087,1425.997,64.910,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1428.301,1448.941,20.640,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1452.586,1493.925,41.339,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1464.175,1543.326,79.151,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1573.890,1631.307,57.417,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1630.619,1675.103,44.484,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1676.325,1701.263,24.938,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,stop panting,Not defined,STATE,1720.454,1783.540,63.086,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1721.147,1734.370,13.223,NA,,,,,,
C,2025-04-02 16:17:22.921,timestamp date time: 2023-04-30; 13:40:25,Live observation,NA,0.0,1783.540,NA,NA,No focal subject,1934.165,panting,Not defined,STATE,1760.251,1775.341,15.090,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,0.000,135.730,135.730,NA,,,,,Event automatically added by the fix unpaired state events function,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,0.766,3.170,2.404,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,8.245,40.000,31.755,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,80.854,87.213,6.359,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,113.166,138.903,25.737,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,141.811,154.988,13.177,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,152.495,160.847,8.352,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,170.084,190.695,20.611,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,175.598,199.917,24.319,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,226.043,248.124,22.081,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,227.334,294.674,67.340,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,259.852,270.069,10.217,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,274.230,286.330,12.100,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,324.568,335.490,10.922,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,330.469,340.488,10.019,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,346.380,368.503,22.123,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,360.658,495.385,134.727,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,390.373,409.496,19.123,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,430.330,436.813,6.483,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,440.694,445.015,4.321,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,477.609,503.271,25.662,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,533.634,616.505,82.871,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,540.571,551.537,10.966,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,565.546,579.056,13.510,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,589.167,609.092,19.925,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,637.741,642.599,4.858,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,646.821,678.794,31.973,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,665.344,684.212,18.868,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,685.432,702.756,17.324,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,696.791,711.985,15.194,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,714.946,719.057,4.111,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,724.231,744.106,19.875,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,749.121,787.417,38.296,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,755.329,763.375,8.046,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,768.910,776.564,7.654,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,811.122,852.648,41.526,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,815.023,846.985,31.962,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,859.805,877.537,17.732,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,864.025,878.575,14.550,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,900.037,952.876,52.839,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,925.396,954.081,28.685,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,972.937,1011.385,38.448,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,973.906,983.939,10.033,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,996.875,1012.039,15.164,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1017.704,1020.848,3.144,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1023.012,1057.450,34.438,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1069.305,1090.435,21.130,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1071.079,1091.215,20.136,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1100.814,1110.262,9.448,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1116.951,1133.628,16.677,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1126.074,1132.703,6.629,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1161.346,1192.325,30.979,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1179.925,1200.935,21.010,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1198.896,1214.989,16.093,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1206.874,1270.851,63.977,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1233.494,1268.454,34.960,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1304.103,1403.327,99.224,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1315.563,1373.202,57.639,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1477.765,1509.116,31.351,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1529.370,1532.122,2.752,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,stop panting,Not defined,STATE,1564.089,1590.278,26.189,NA,,,,,,
CC,2025-04-02 17:49:54.084,timestamp date time: 2023-04-20; 16:01:11,Live observation,NA,0.0,1792.438,NA,NA,No focal subject,1900.198,panting,Not defined,STATE,1594.243,1606.085,11.842,NA,,,,,,
